station,date,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,TSUN
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/22/2007,14.99,1.69,0,,74,52,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/23/2007,8.72,0,0,,72,45,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/24/2007,12.53,0,0,,82,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/25/2007,7.83,0,0,,71,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/26/2007,2.24,0,0,,76,36,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/27/2007,7.16,0,0,,75,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/28/2007,7.83,0,0,,75,43,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/29/2007,5.82,0,0,,75,45,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/30/2007,1.79,0,0,,76,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/31/2007,3.36,0,0,,82,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/1/2007,4.7,0,0,,77,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/2/2007,2.68,0,0,,80,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/3/2007,2.24,0,0,,81,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/4/2007,5.14,0,0,,83,50,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/5/2007,7.61,0,0,,85,50,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/6/2007,12.08,0,0,,67,58,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/7/2007,5.37,0,0,,67,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/8/2007,6.71,0,0,,78,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/9/2007,8.5,0,0,,84,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/10/2007,10.51,0,0,,84,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/11/2007,9.17,0,0,,83,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/12/2007,6.71,0.01,0,,84,60,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/13/2007,5.14,0,0,,83,59,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/14/2007,13.87,0,0,,86,57,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/15/2007,12.97,0,0,,66,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/16/2007,6.49,0,0,,72,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/17/2007,3.8,0.12,0,,71,53,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/18/2007,3.13,0.03,0,,74,55,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/19/2007,3.13,0,0,,78,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/20/2007,10.07,0,0,,81,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/21/2007,14.54,0,0,,86,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/22/2007,19.01,0.02,0,,52,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/23/2007,10.51,0.01,0,,48,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/24/2007,16.55,0.72,0,,47,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/25/2007,8.5,0.35,0,,44,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/26/2007,3.58,0,0,,63,29,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/27/2007,3.58,0,0,,63,30,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/28/2007,5.82,0,0,,70,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/29/2007,5.82,0,0,,67,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/30/2007,4.25,0,0,,70,43,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/1/2007,13.87,0,0,,77,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/2/2007,12.3,0,0,,85,53,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/3/2007,9.84,0,0,,62,30,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/4/2007,5.14,0,0,,70,25,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/5/2007,3.13,0,0,,79,34,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/6/2007,9.4,0,0,,74,39,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/7/2007,10.29,0,0,,78,62,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/8/2007,12.08,0,0,,82,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/9/2007,13.87,0,0,,81,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/10/2007,9.84,0.01,0,,49,39,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/11/2007,8.72,0.13,0,,79,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/12/2007,13.42,0.02,0,,57,43,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/13/2007,6.04,0,0,,60,39,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/14/2007,4.7,0.15,0,,57,50,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/15/2007,13.2,0.24,0,,60,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/16/2007,4.03,0,0,,54,24,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/17/2007,5.14,0,0,,60,22,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/18/2007,6.49,0,0,,75,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/19/2007,3.58,0,0,,69,41,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/20/2007,7.61,0,0,,75,41,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/21/2007,7.16,0,0,,76,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/22/2007,11.63,0,0,,70,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/23/2007,5.82,0,0,,55,23,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/24/2007,2.91,0,0,,60,22,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/25/2007,6.93,0,0,,66,25,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/26/2007,9.17,0.03,0,,58,26,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/27/2007,7.83,0.02,0,,60,21,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/28/2007,7.61,0,0,,60,30,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/29/2007,4.03,0,0,,60,25,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/30/2007,3.36,0,0,,69,28,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/31/2007,10.51,0,0,,74,28,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/1/2008,12.97,0,0,,56,24,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/2/2008,6.49,0,0,,49,18,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/3/2008,6.49,0,0,,53,19,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/4/2008,5.59,0,0,,66,25,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/5/2008,13.42,0,0,,78,57,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/6/2008,12.97,0,0,,76,56,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/7/2008,14.32,0.01,0,,78,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/8/2008,12.3,0.07,0,,76,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/9/2008,4.7,0,0,,68,31,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/10/2008,6.93,0,0,,69,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/11/2008,5.14,0,0,,68,27,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/12/2008,8.28,0,0,,72,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/13/2008,4.47,0,0,,63,27,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/14/2008,1.79,0,0,,62,25,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/15/2008,4.03,0.09,0,,53,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/16/2008,3.8,0.02,0,,56,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/17/2008,12.97,0,0,,47,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/18/2008,12.53,0.2,0,,40,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/19/2008,9.4,0,0,,50,21,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/20/2008,8.05,0,0,,56,15,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/21/2008,5.14,0.25,0,,55,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/22/2008,10.51,0,0,,57,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/23/2008,11.18,0,0,,40,34,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/24/2008,14.76,0.02,0,,44,36,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/25/2008,6.71,0.09,0,,42,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/26/2008,2.91,0,0,,71,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/27/2008,4.92,0,0,,69,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/28/2008,10.07,0.01,0,,72,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/29/2008,14.76,0,0,,73,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/30/2008,9.62,0,0,,59,23,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/31/2008,12.53,0.06,0,,63,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/1/2008,8.28,0,0,,63,20,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/2/2008,8.28,0,0,,75,30,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/3/2008,10.96,0,0,,79,63,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/4/2008,13.65,0,0,,80,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/5/2008,13.42,0,0,,83,50,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/6/2008,8.5,0,0,,61,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/7/2008,4.7,0,0,,66,26,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/8/2008,8.05,0,0,,80,26,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/9/2008,4.7,0,0,,79,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/10/2008,5.82,0,0,,74,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/11/2008,11.86,0,0,,75,53,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/12/2008,15.88,0,0,,67,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/13/2008,5.82,0,0,,67,27,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/14/2008,13.87,0,0,,76,41,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/15/2008,9.84,0.11,0,,77,45,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/16/2008,8.28,1.01,0,,47,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/17/2008,8.5,0,0,,72,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/18/2008,6.49,0,0,,62,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/19/2008,6.49,0,0,,69,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/20/2008,4.47,0,0,,75,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/21/2008,9.17,0.04,0,,74,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/22/2008,9.17,0,0,,67,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/23/2008,8.5,0,0,,75,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/24/2008,6.26,0,0,,78,43,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/25/2008,12.3,0,0,,89,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/26/2008,18.57,0,0,,66,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/27/2008,7.16,0,0,,65,23,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/28/2008,12.75,0,0,,75,28,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/29/2008,6.71,0,0,,80,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/1/2008,7.61,0,0,,80,52,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/2/2008,17.9,0,0,,77,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/3/2008,17,0.47,0,,71,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/4/2008,6.49,0,0,,70,30,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/5/2008,10.07,0,0,,77,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/6/2008,16.11,0.09,0,,59,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/7/2008,13.2,0,0,,61,30,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/8/2008,7.83,0,0,,65,26,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/9/2008,9.17,0,0,,70,29,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/10/2008,6.71,1.8,0,,60,48,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/11/2008,4.92,0,0,,69,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/12/2008,8.05,0,0,,76,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/13/2008,11.18,0,0,,79,52,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/14/2008,11.41,0,0,,93,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/15/2008,10.29,0,0,,81,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/16/2008,11.63,0,0,,76,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/17/2008,16.33,0,0,,79,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/18/2008,17.9,0.99,0,,76,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/19/2008,13.42,0,0,,69,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/20/2008,7.16,0,0,,73,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/21/2008,7.38,0,0,,76,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/22/2008,4.7,0,0,,78,46,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/23/2008,16.55,0,0,,66,52,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/24/2008,8.28,0,0,,68,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/25/2008,12.97,0,0,,77,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/26/2008,15.88,0,0,,83,62,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/27/2008,14.32,0,0,,84,63,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/28/2008,9.17,0.03,0,,74,56,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/29/2008,6.71,0,0,,74,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/30/2008,9.17,0.06,0,,81,66,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/31/2008,10.96,0.01,0,,79,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/1/2008,10.74,0,0,,81,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/2/2008,6.71,0,0,,78,60,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/3/2008,13.42,0,0,,83,66,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/4/2008,11.41,0.11,0,,71,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/5/2008,5.59,0,0,,75,39,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/6/2008,8.5,0,0,,84,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/7/2008,10.74,0,0,,87,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/8/2008,9.62,0,0,,87,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/9/2008,12.08,0,0,,78,68,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/10/2008,7.83,0.36,0,,84,58,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/11/2008,9.17,0,0,,79,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/12/2008,10.29,0,0,,73,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/13/2008,7.83,0,0,,75,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/14/2008,4.25,0,0,,73,30,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/15/2008,9.62,0,0,,78,34,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/16/2008,12.08,0,0,,76,48,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/17/2008,15.66,0.83,0,,84,59,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/18/2008,9.62,0.33,0,,74,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/19/2008,8.05,0,0,,83,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/20/2008,6.26,0,0,,79,45,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/21/2008,8.28,0,0,,85,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/22/2008,6.93,0,0,,88,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/23/2008,12.08,0,0,,89,68,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/24/2008,13.2,0,0,,86,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/25/2008,9.4,0.15,0,,82,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/26/2008,5.37,0,0,,84,59,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/27/2008,12.53,1.08,0,,69,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/28/2008,4.7,0,0,,76,43,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/29/2008,9.84,0,0,,79,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/30/2008,12.75,0,0,,84,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/1/2008,14.54,0,0,,85,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/2/2008,8.72,0,0,,85,56,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/3/2008,12.3,0,0,,75,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/4/2008,7.38,0.12,0,,81,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/5/2008,8.95,0.16,0,,73,66,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/6/2008,11.63,0,0,,84,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/7/2008,12.75,0,0,,88,60,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/8/2008,5.14,0,0,,90,53,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/9/2008,9.17,0,0,,94,68,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/10/2008,10.07,0.03,0,,93,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/11/2008,15.21,0,0,,79,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/12/2008,8.05,0,0,,78,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/13/2008,10.51,0.01,0,,88,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/14/2008,9.84,0.99,0,,89,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/15/2008,10.96,0.01,0,,78,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/16/2008,10.74,0,0,,79,59,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/17/2008,2.68,0,0,,81,56,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/18/2008,4.47,0,0,,91,53,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/19/2008,6.71,0,0,,96,53,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/20/2008,8.5,0,0,,99,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/21/2008,12.53,0,0,,95,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/22/2008,17,0,0,,93,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/23/2008,13.65,0,0,,99,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/24/2008,10.96,0,0,,97,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/25/2008,11.41,0,0,,96,78,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/26/2008,13.87,0,0,,94,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/27/2008,11.63,0.02,0,,97,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/28/2008,6.04,0,0,,94,66,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/29/2008,6.93,0,0,,93,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/30/2008,8.95,0,0,,93,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/31/2008,11.18,0,0,,97,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/1/2008,12.53,0,0,,97,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/2/2008,14.32,0,0,,99,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/3/2008,17.67,0,0,,98,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/4/2008,19.91,0,0,,98,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/5/2008,21.7,0,0,,95,78,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/6/2008,14.09,0.19,0,,95,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/7/2008,15.21,0,0,,98,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/8/2008,15.88,0,0,,97,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/9/2008,14.09,0,0,,98,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/10/2008,10.74,0,0,,99,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/11/2008,15.88,0,0,,98,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/12/2008,13.65,0,0,,98,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/13/2008,10.51,0,0,,98,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/14/2008,8.5,0,0,,98,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/15/2008,9.62,0,0,,99,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/16/2008,8.72,0,0,,99,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/17/2008,7.38,0,0,,100,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/18/2008,5.82,0,0,,100,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/19/2008,6.71,0,0,,101,68,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/20/2008,3.36,0.6,0,,93,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/21/2008,4.7,0,0,,95,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/22/2008,5.82,0,0,,98,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/23/2008,6.04,0,0,,98,66,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/24/2008,9.84,0,0,,97,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/25/2008,13.42,0,0,,99,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/26/2008,13.42,0,0,,99,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/27/2008,14.09,0,0,,100,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/28/2008,12.08,0,0,,99,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/29/2008,6.49,0,0,,99,70,
